danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_uri,duration_ms,time_signature,album_uri,track_number,track_name,album_name,album_img,album_release_date,album_release_year,artist_img
0.284,0.732,4.0,-11.029,1.0,0.0543,0.691,0.819,0.116,0.41,155.56,6bAAZ2ch9Y8J3ATpifejDQ,372293.0,4.0,4tatpYN8ALkRLJnpZInTr4,11.0,Darien Jam #3,"LivePhish, Vol. 3 9/14/00 (Darien Lake Peforming Arts Center, Darien Center, NY)",https://i.scdn.co/image/d55656e618740d6e7ad0fe6272184cbbb6cfeda1,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.265,0.174,0.0,-19.126,1.0,0.0409,0.953,NA,0.966,0.113,82.665,6I3u8RPCEvsi7hhfb0MNfn,156133.0,5.0,4tatpYN8ALkRLJnpZInTr4,12.0,Dog Faced Boy,"LivePhish, Vol. 3 9/14/00 (Darien Lake Peforming Arts Center, Darien Center, NY)",https://i.scdn.co/image/d55656e618740d6e7ad0fe6272184cbbb6cfeda1,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.276,0.585,7.0,-9.499,1.0,0.0299,0.83,0.247,0.367,0.255,143.625,43gPv6Pp5Ou8jQ3XHoGrnT,695733.0,4.0,4tatpYN8ALkRLJnpZInTr4,13.0,Prince Caspian,"LivePhish, Vol. 3 9/14/00 (Darien Lake Peforming Arts Center, Darien Center, NY)",https://i.scdn.co/image/d55656e618740d6e7ad0fe6272184cbbb6cfeda1,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.225,0.887,0.0,-8.306,1.0,0.0459,0.549,0.016,0.917,0.649,93.215,5RThvCF1BavY2fMPL7ZIbL,598933.0,4.0,4tatpYN8ALkRLJnpZInTr4,14.0,Loving Cup,"LivePhish, Vol. 3 9/14/00 (Darien Lake Peforming Arts Center, Darien Center, NY)",https://i.scdn.co/image/d55656e618740d6e7ad0fe6272184cbbb6cfeda1,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.441,0.354,0.0,-16.018,1.0,0.0449,0.909,0.00328,1.0,0.356,73.053,1M84TAzJGIy6Kk9iOoZIvg,228373.0,4.0,4tatpYN8ALkRLJnpZInTr4,15.0,Driver,"LivePhish, Vol. 3 9/14/00 (Darien Lake Peforming Arts Center, Darien Center, NY)",https://i.scdn.co/image/d55656e618740d6e7ad0fe6272184cbbb6cfeda1,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.377,0.303,2.0,-18.339,1.0,0.0368,0.874,0.469,0.982,0.563,89.422,3vPm2rFmPaqz31PC3WvIst,231400.0,4.0,4tatpYN8ALkRLJnpZInTr4,16.0,The Inlaw Josie Wales,"LivePhish, Vol. 3 9/14/00 (Darien Lake Peforming Arts Center, Darien Center, NY)",https://i.scdn.co/image/d55656e618740d6e7ad0fe6272184cbbb6cfeda1,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.384,0.855,2.0,-8.943,1.0,0.0556,0.675,0.0024,0.811,0.662,86.545,5LJ4DSlC6yoChsLnbHsyeL,337067.0,4.0,4tatpYN8ALkRLJnpZInTr4,17.0,Sample In A Jar,"LivePhish, Vol. 3 9/14/00 (Darien Lake Peforming Arts Center, Darien Center, NY)",https://i.scdn.co/image/d55656e618740d6e7ad0fe6272184cbbb6cfeda1,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.311,0.8,6.0,-7.761,0.0,0.0349,0.676,0.276,0.112,0.558,157.693,7ESuu6LGzZf1gc8DeNcXzT,484533.0,4.0,4tatpYN8ALkRLJnpZInTr4,18.0,Buffalo Soundcheck - Bonus Track,"LivePhish, Vol. 3 9/14/00 (Darien Lake Peforming Arts Center, Darien Center, NY)",https://i.scdn.co/image/d55656e618740d6e7ad0fe6272184cbbb6cfeda1,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.235,0.829,4.0,-9.339,0.0,0.0618,0.518,0.0182,0.938,0.52,165.866,6DhgXjvrQtYunTi6s0QInc,593440.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,1.0,Carini,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.43,0.624,2.0,-11.042,1.0,0.0319,0.635,0.477,0.207,0.521,83.618,1I44pbhRuwSRWn0ELUjkdu,397760.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,2.0,The Curtain,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.597,0.588,6.0,-12.017,0.0,0.0308,0.654,0.0665,0.891,0.755,86.436,7vXINSMUKZDV5bLMhaCZG8,576573.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,3.0,Cities,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.467,0.576,10.0,-12.253,0.0,0.0307,0.64,0.0792,0.235,0.661,88.061,0IHUMJv1h1dJqbrAes4Ygt,737560.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,4.0,Gumbo,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.36,0.881,4.0,-10.203,0.0,0.0524,0.48,0.68,0.915,0.652,93.526,3pCb5hGaxhhIF0ukBYlDsA,309507.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,5.0,Llama,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.617,0.57,7.0,-11.556,1.0,0.0399,0.814,2.36e-4,0.731,0.58,81.383,58Flkso48Rv3MXD0fVR8rj,400227.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,6.0,Fee,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.519,0.733,0.0,-9.914,1.0,0.0309,0.734,0.132,0.969,0.838,119.872,5dvrgdx83lx6TM6Ok8Oh4C,328200.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,7.0,Heavy Things,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.437,0.711,1.0,-10.653,0.0,0.0306,0.67,0.607,0.709,0.684,113.354,0LoojWSkezem9XAg04pMko,900373.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,8.0,Split Open And Melt,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.495,0.88,10.0,-10.816,1.0,0.0476,0.592,0.692,0.445,0.954,168.145,1Rf06tcToVYygLc94n4EBx,813307.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,9.0,Back On The Train,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.413,0.437,0.0,-13.166,1.0,0.028,0.86,0.675,0.541,0.295,124.548,6MNOPCffwz0joBKwUyCL8V,1081133.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,10.0,Twist,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.368,0.579,7.0,-13.469,1.0,0.0285,0.733,0.926,0.251,0.425,90.411,5WUZZfuyfWo06mXastqQ8Z,979600.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,11.0,Fukuoka Jam #1,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.486,0.795,9.0,-8.821,1.0,0.0318,0.381,0.0235,0.25,0.517,93.345,4Of7OZ4ZSLZR0nGprYDSFF,284960.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,12.0,Walk Away,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.243,0.11,7.0,-20.91,1.0,0.0314,0.886,0.945,0.147,0.0389,96.799,0qHzhZLmc9wgEZggpM0itt,406107.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,13.0,Fukuoka Jam #2,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.474,0.536,5.0,-12.339,1.0,0.029,0.766,0.795,0.698,0.398,122.344,23T9Xfgo1b3FQXNBHRfe0d,852773.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,14.0,2001,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
0.458,0.151,0.0,-21.394,1.0,0.058,0.919,0.00112,0.745,0.383,121.99,5R9y9UjnGEbJirrFNd9HXq,195293.0,4.0,4Bit1LDD2RHzMXF9SbBxaN,15.0,Sleep,"LivePhish, Vol. 4 6/14/00 (Drum Logos, Fukuoka, Japan)",https://i.scdn.co/image/50d77a7f60952bc169e231e431d5a47dc10f8189,2000,2e3,https://i.scdn.co/image/78057c8a3385c067a5b756e803248e17c9fc03d8
